CANDO_ID	DRUGBANK_ID	GENERIC_NAME	DRUG_GROUPS
4568	DB05271	rotigotine	approved
4569	DB05273	samarium_(153sm)_lexidronam	approved;investigational
4573	DB05294	vandetanib	approved
4578	DB05316	pimavanserin	approved;investigational
4583	DB05351	dexlansoprazole	approved;investigational
4586	DB05381	histamine	approved;investigational
4587	DB05382	iodine	approved;investigational
4589	DB05389	tetrachlorodecaoxide	approved;investigational
4639	DB05521	telaprevir	approved;withdrawn
4641	DB05528	mipomersen	approved;investigational
4645	DB05541	brivaracetam	approved;investigational
4665	DB05630	sodium_stibogluconate	approved;investigational
4676	DB05676	apremilast	approved;investigational
4704	DB05812	abiraterone	approved
4742	DB05990	obeticholic_acid	approved
4747	DB06016	cariprazine	approved;investigational
4754	DB06077	lumateperone	approved;investigational
4764	DB06119	cenobamate	approved;investigational
4771	DB06144	sertindole	approved;investigational;withdrawn
4772	DB06145	spiramycin	approved
4773	DB06147	sulfathiazole	approved;vet_approved
4774	DB06148	mianserin	approved;investigational
4775	DB06150	sulfadimethoxine	approved;vet_approved
4776	DB06151	acetylcysteine	approved;investigational
4777	DB06152	nylidrin	approved
4778	DB06153	pizotifen	approved
4779	DB06154	pentaerythritol_tetranitrate	approved
4780	DB06155	rimonabant	approved;investigational
4788	DB06174	noscapine	approved;investigational
4789	DB06176	romidepsin	approved;investigational
4799	DB06193	pixantrone	approved;investigational
4802	DB06196	icatibant	approved;investigational
4807	DB06201	rufinamide	approved
4808	DB06202	lasofoxifene	approved;investigational
4809	DB06203	alogliptin	approved
4810	DB06204	tapentadol	approved
4811	DB06206	sugammadex	approved
4812	DB06207	silodosin	approved
4813	DB06209	prasugrel	approved
4814	DB06210	eltrombopag	approved
4815	DB06211	doripenem	approved;investigational
4816	DB06212	tolvaptan	approved
4817	DB06213	regadenoson	approved;investigational
4818	DB06215	ferumoxytol	approved;investigational
4819	DB06216	asenapine	approved
4820	DB06217	vernakalant	approved;investigational
4821	DB06218	lacosamide	approved
4822	DB06228	rivaroxaban	approved
4824	DB06230	nalmefene	approved;investigational;withdrawn
4830	DB06237	avanafil	approved
4832	DB06243	eflornithine	approved;withdrawn
4836	DB06249	arzoxifene	approved;investigational
4844	DB06261	hexaminolevulinate	approved
4845	DB06262	droxidopa	approved;investigational
4849	DB06267	udenafil	approved;investigational
4850	DB06268	sitaxentan	approved;investigational;withdrawn
4852	DB06274	alvimopan	approved;investigational
4856	DB06282	levocetirizine	approved
4857	DB06287	temsirolimus	approved
4858	DB06288	amisulpride	approved;investigational
4859	DB06290	simeprevir	approved
4860	DB06292	dapagliflozin	approved
4877	DB06335	saxagliptin	approved
4894	DB06401	bazedoxifene	approved;investigational
4895	DB06402	telavancin	approved
4896	DB06403	ambrisentan	approved;investigational
4900	DB06410	doxercalciferol	approved
4901	DB06412	oxymetholone	approved;illicit
4902	DB06413	armodafinil	approved;investigational
4903	DB06414	etravirine	approved
4913	DB06441	cangrelor	approved
4936	DB06480	prucalopride	approved
4980	DB06589	pazopanib	approved
4981	DB06590	ceftaroline_fosamil	approved;investigational
4982	DB06594	agomelatine	approved;investigational
4983	DB06595	midostaurin	approved;investigational
4987	DB06603	panobinostat	approved;investigational
4989	DB06605	apixaban	approved
4990	DB06608	tafenoquine	approved;investigational
4993	DB06614	peramivir	approved;investigational
4994	DB06616	bosutinib	approved
5002	DB06626	axitinib	approved;investigational
5008	DB06636	isavuconazonium	approved;investigational
5009	DB06637	dalfampridine	approved
5017	DB06654	safinamide	approved;investigational
5022	DB06663	pasireotide	approved
5032	DB06684	vilazodone	approved
5034	DB06689	ethanolamine_oleate	approved
5035	DB06690	nitrous_oxide	approved;vet_approved
5036	DB06691	mepyramine	approved;vet_approved
5038	DB06694	xylometazoline	approved;investigational
5039	DB06695	dabigatran_etexilate	approved
5041	DB06697	artemether	approved
5042	DB06698	betahistine	approved;investigational
5043	DB06699	degarelix	approved
5044	DB06700	desvenlafaxine	approved;investigational
5045	DB06701	dexmethylphenidate	approved;investigational
5046	DB06702	fesoterodine	approved
5047	DB06703	gadobutrol	approved
5048	DB06704	iobenguane	approved;investigational
5049	DB06705	gadofosveset_trisodium	approved
5050	DB06706	isometheptene	approved
5051	DB06707	levonordefrin	approved
5052	DB06708	lumefantrine	approved
5053	DB06709	methacholine	approved;investigational
5054	DB06710	methyltestosterone	approved
5055	DB06711	naphazoline	approved;investigational
5056	DB06712	nilvadipine	approved;investigational
5057	DB06713	norelgestromin	approved;investigational
5058	DB06714	propylhexedrine	approved
5059	DB06715	potassium_iodide	approved
5060	DB06716	fospropofol	approved;illicit;investigational
5061	DB06717	fosaprepitant	approved
5062	DB06718	stanozolol	approved;vet_approved
5064	DB06723	aluminum_hydroxide	approved;investigational
5065	DB06724	calcium_carbonate	approved;investigational
5066	DB06725	lornoxicam	approved;investigational
5070	DB06729	sulfaphenazole	approved
5077	DB06736	aceclofenac	approved;investigational
5083	DB06742	ambroxol	approved;investigational
5092	DB06751	drotaverine	approved;investigational
5093	DB06753	triclofos	approved;withdrawn
5094	DB06755	beta_carotene	approved;nutraceutical
5095	DB06756	glycine_betaine	approved;nutraceutical
5096	DB06757	manganese	approved;nutraceutical
5097	DB06762	pinacidil	approved
5099	DB06764	tetryzoline	approved
5100	DB06766	alcaftadine	approved
5101	DB06767	ammonium_chloride	approved;investigational;vet_approved
5102	DB06768	ammonium_lactate	approved
5103	DB06769	bendamustine	approved;investigational
5104	DB06770	benzyl_alcohol	approved
5105	DB06771	besifloxacin	approved
5106	DB06772	cabazitaxel	approved
5107	DB06774	capsaicin	approved
5108	DB06775	carglumic_acid	approved
5109	DB06777	chenodeoxycholic_acid	approved
5110	DB06778	cupric_sulfate	approved
5111	DB06780	desoxycorticosterone_acetate	approved
5112	DB06781	difluprednate	approved
5113	DB06782	dimercaprol	approved
5114	DB06783	prussian_blue	approved
5115	DB06784	gallium_citrate_ga_67	approved
5116	DB06785	ganirelix	approved
5117	DB06786	halcinonide	approved;investigational;withdrawn
5118	DB06787	hexocyclium	approved
5119	DB06788	histrelin	approved
5120	DB06789	hydroxyprogesterone_caproate	approved;investigational
5121	DB06791	lanreotide	approved
5122	DB06792	lanthanum_carbonate	approved
5124	DB06794	lodoxamide	approved
5125	DB06795	mafenide	approved;vet_approved
5126	DB06796	mangafodipir	approved;investigational;withdrawn
5127	DB06797	mebutamate	approved
5128	DB06799	methenamine	approved;vet_approved
5129	DB06800	methylnaltrexone	approved
5131	DB06802	nepafenac	approved;investigational
5132	DB06803	niclosamide	approved;investigational;vet_approved
5133	DB06804	nonoxynol-9	approved;withdrawn
5134	DB06807	phenyl_aminosalicylate	approved
5135	DB06809	plerixafor	approved
5136	DB06810	plicamycin	approved;investigational;withdrawn
5137	DB06811	polidocanol	approved
5138	DB06813	pralatrexate	approved;investigational
5139	DB06814	protokylol	approved;vet_approved
5140	DB06815	pyrithione	approved
5141	DB06816	pyrvinium	approved
5142	DB06817	raltegravir	approved
5143	DB06819	phenylbutyric_acid	approved;investigational
5144	DB06820	sulconazole	approved
5145	DB06821	sulfameter	approved
5146	DB06823	tiopronin	approved;investigational
5147	DB06824	triethylenetetramine	approved;investigational
5148	DB06825	triptorelin	approved;vet_approved
5149	DB06826	unoprostone	approved;investigational
5150	DB06827	viomycin	approved
5870	DB07565	chloramphenicol_succinate	approved
6069	DB07776	flavone	approved;experimental
6706	DB08439	parecoxib	approved
6863	DB08604	triclosan	approved;investigational
7045	DB08797	salicylamide	approved
7047	DB08799	antazoline	approved
7049	DB08801	dimetindene	approved;investigational
7052	DB08804	nandrolone_decanoate	approved;illicit
7057	DB08809	dichloroacetic_acid	approved;investigational
7060	DB08814	triflusal	approved;investigational
7061	DB08815	lurasidone	approved;investigational
7062	DB08816	ticagrelor	approved
7063	DB08818	hyaluronic_acid	approved;vet_approved
7064	DB08819	tafluprost	approved
7065	DB08820	ivacaftor	approved
7066	DB08822	azilsartan_medoxomil	approved;investigational
7067	DB08823	spinosad	approved;investigational;vet_approved
7068	DB08824	ioflupane_i-123	approved
7069	DB08826	deferiprone	approved
7070	DB08827	lomitapide	approved;investigational
7071	DB08828	vismodegib	approved;investigational
7083	DB08842	acetylcarnitine	approved;investigational
7094	DB08860	pitavastatin	approved
7096	DB08864	rilpivirine	approved
7097	DB08865	crizotinib	approved
7098	DB08867	ulipristal	approved
7099	DB08868	fingolimod	approved;investigational
7100	DB08869	tesamorelin	approved;investigational
7101	DB08871	eribulin	approved;investigational
7102	DB08872	gabapentin_enacarbil	approved;investigational
7103	DB08873	boceprevir	approved;withdrawn
7104	DB08874	fidaxomicin	approved
7105	DB08875	cabozantinib	approved;investigational
7106	DB08877	ruxolitinib	approved
7108	DB08880	teriflunomide	approved
7109	DB08881	vemurafenib	approved
7110	DB08882	linagliptin	approved
7111	DB08883	perampanel	approved
7112	DB08884	gadoxetic_acid	approved
7113	DB08887	icosapent_ethyl	approved;investigational;nutraceutical
7114	DB08889	carfilzomib	approved;investigational
7115	DB08890	linaclotide	approved
7118	DB08893	mirabegron	approved
7119	DB08895	tofacitinib	approved;investigational
7120	DB08896	regorafenib	approved
7121	DB08897	aclidinium	approved
7122	DB08899	enzalutamide	approved
7123	DB08901	ponatinib	approved;investigational
7124	DB08903	bedaquiline	approved
7125	DB08905	formestane	approved;investigational;withdrawn
7126	DB08906	fluticasone_furoate	approved
7127	DB08907	canagliflozin	approved
7128	DB08908	dimethyl_fumarate	approved;investigational
7129	DB08909	glycerol_phenylbutyrate	approved
7130	DB08910	pomalidomide	approved
7131	DB08911	trametinib	approved
7132	DB08912	dabrafenib	approved;investigational
7133	DB08913	radium_ra_223_dichloride	approved;investigational
7135	DB08916	afatinib	approved
7136	DB08918	levomilnacipran	approved;investigational
7143	DB08930	dolutegravir	approved
7144	DB08931	riociguat	approved
7145	DB08932	macitentan	approved
7146	DB08933	luliconazole	approved
7147	DB08934	sofosbuvir	approved
7148	DB08936	chlorcyclizine	approved
7149	DB08938	magaldrate	approved;withdrawn
7152	DB08941	isoxsuprine	approved;withdrawn
7153	DB08942	isoxicam	approved;withdrawn
7154	DB08943	isoconazole	approved
7155	DB08944	isoaminile	approved;withdrawn
7157	DB08946	iopanoic_acid	approved;withdrawn
7158	DB08947	iopamidol	approved
7160	DB08949	inositol_nicotinate	approved;withdrawn
7165	DB08954	ifenprodil	approved;investigational;withdrawn
7169	DB08958	hexetidine	approved;investigational
7173	DB08964	gemeprost	approved;withdrawn
7174	DB08965	fusafungine	approved;withdrawn
7175	DB08966	fursultiamine	approved
7176	DB08967	dimetotiazine	approved
7180	DB08971	fluocortolone	approved;withdrawn
7182	DB08973	fluclorolone_acetonide	approved;withdrawn
7185	DB08976	floctafenine	approved;withdrawn
7189	DB08981	fenbufen	approved
7195	DB08987	etidocaine	approved
7196	DB08988	ethoheptazine	approved;withdrawn
7203	DB08995	diosmin	approved;investigational
7216	DB09009	articaine	approved
7222	DB09015	canrenoic_acid	approved;withdrawn
7223	DB09016	butriptyline	approved
7226	DB09019	bromhexine	approved
7227	DB09020	bisacodyl	approved
7231	DB09026	aliskiren	approved;investigational
7232	DB09027	ledipasvir	approved
7234	DB09030	vorapaxar	approved
7235	DB09031	miltefosine	approved;investigational
7236	DB09034	suvorexant	approved;investigational
7237	DB09038	empagliflozin	approved
7238	DB09039	eliglustat	approved
7239	DB09040	efinaconazole	approved
7240	DB09041	tavaborole	approved;investigational
7241	DB09042	tedizolid_phosphate	approved
7242	DB09047	finafloxacin	approved;investigational
7243	DB09048	netupitant	approved;investigational
7244	DB09049	naloxegol	approved
7245	DB09050	ceftolozane	approved;investigational
7246	DB09053	ibrutinib	approved
7247	DB09054	idelalisib	approved
7248	DB09055	acipimox	approved;investigational
7249	DB09056	amorolfine	approved;investigational
7250	DB09059	atosiban	approved;investigational
7251	DB09060	avibactam	approved
7252	DB09061	cannabidiol	approved;investigational
7254	DB09063	ceritinib	approved
7255	DB09064	ciprofibrate	approved;investigational
7256	DB09065	cobicistat	approved
7257	DB09067	corticorelin_ovine_triflutate	approved
7258	DB09068	vortioxetine	approved;investigational
7259	DB09069	trimetazidine	approved;investigational
7260	DB09070	tibolone	approved;investigational
7261	DB09071	tasimelteon	approved;investigational
7262	DB09072	sodium_oxybate	approved
7263	DB09073	palbociclib	approved;investigational
7264	DB09074	olaparib	approved
7265	DB09075	edoxaban	approved
7266	DB09076	umeclidinium	approved
7267	DB09078	lenvatinib	approved;investigational
7268	DB09079	nintedanib	approved
7269	DB09080	olodaterol	approved
7270	DB09081	idebenone	approved;investigational
7271	DB09082	vilanterol	approved
7272	DB09083	ivabradine	approved
7273	DB09084	benzydamine	approved
7274	DB09085	tetracaine	approved;vet_approved
7275	DB09086	eugenol	approved
7276	DB09087	potassium_alum	approved
7277	DB09088	amylocaine	approved;withdrawn
7278	DB09089	trimebutine	approved
7279	DB09090	pinaverium	approved
7280	DB09091	tixocortol	approved;withdrawn
7281	DB09092	xanthinol	approved;withdrawn
7282	DB09093	chlortetracycline	approved;investigational;vet_approved
7283	DB09094	podophyllin	approved
7284	DB09095	difluocortolone	approved;investigational;withdrawn
7285	DB09096	benzoyl_peroxide	approved
7286	DB09097	quinagolide	approved;investigational
7287	DB09099	somatostatin	approved;investigational
7288	DB09101	elvitegravir	approved
7289	DB09102	daclatasvir	approved;investigational
7290	DB09104	magnesium_hydroxide	approved;investigational
7291	DB09110	coenzyme_m	approved;investigational
7292	DB09112	nitrous_acid	approved;investigational
7293	DB09114	colfosceril_palmitate	approved;investigational;withdrawn
7294	DB09115	diiodohydroxyquinoline	approved
7295	DB09116	calcium_carbimide	approved;withdrawn
7296	DB09117	paraldehyde	approved;investigational
7297	DB09118	stiripentol	approved
7298	DB09119	eslicarbazepine_acetate	approved
7299	DB09120	zucapsaicin	approved;investigational
7300	DB09121	aurothioglucose	approved;withdrawn
7301	DB09123	dienogest	approved
7302	DB09124	medrogestone	approved
7303	DB09125	potassium_citrate	approved;investigational;vet_approved
7304	DB09128	brexpiprazole	approved;investigational
7305	DB09129	chromic_chloride	approved
7306	DB09130	copper	approved;investigational
7307	DB09131	cupric_chloride	approved;investigational
7308	DB09132	gadoteric_acid	approved
7309	DB09133	iothalamic_acid	approved
7310	DB09134	ioversol	approved
7311	DB09135	ioxilan	approved
7312	DB09136	isosulfan_blue	approved
7313	DB09137	technetium_tc-99m_mebrofenin	approved
7314	DB09138	technetium_tc-99m_medronate	approved
7315	DB09139	technetium_tc-99m_oxidronate	approved
7316	DB09140	oxygen	approved;vet_approved
7317	DB09142	sincalide	approved
7318	DB09143	sonidegib	approved;investigational
7319	DB09144	uridine_triacetate	approved;investigational
7320	DB09145	water	approved
7321	DB09146	iron_sucrose	approved
7323	DB09148	florbetaben_(18f)	approved
7324	DB09149	florbetapir_(18f)	approved;investigational
7325	DB09151	flutemetamol_(18f)	approved;investigational
7326	DB09152	nitrogen	approved;vet_approved
7327	DB09153	sodium_chloride	approved;vet_approved
7328	DB09154	sodium_citrate	approved;investigational
7329	DB09155	helium	approved;investigational;vet_approved
7330	DB09156	iopromide	approved
7331	DB09157	carbon_dioxide	approved;investigational;vet_approved
7332	DB09158	trypan_blue_free_acid	approved
7333	DB09160	technetium_tc-99m_tetrofosmin	approved
7334	DB09161	technetium_tc-99m_sestamibi	approved;investigational
7335	DB09164	technetium_tc-99m_disofenin	approved
7336	DB09165	technetium_tc-99m_pyrophosphate	approved
7338	DB09167	dosulepin	approved
7353	DB09183	dasabuvir	approved
7355	DB09185	viloxazine	approved;investigational;withdrawn
7365	DB09195	lorpiprazole	approved
7375	DB09205	moxisylyte	approved;investigational
7378	DB09209	pholcodine	approved;illicit
7379	DB09210	piracetam	approved;investigational
7381	DB09212	loxoprofen	approved
7382	DB09213	dexibuprofen	approved;investigational
7383	DB09214	dexketoprofen	approved;investigational
7385	DB09216	tolfenamic_acid	approved;investigational
7388	DB09219	bisoxatin	approved
7389	DB09220	nicorandil	approved;investigational
7393	DB09225	zotepine	approved;investigational;withdrawn
7403	DB09236	lacidipine	approved;investigational
7404	DB09237	levamlodipine	approved;investigational
7405	DB09238	manidipine	approved;investigational
7408	DB09241	methylene_blue	approved;investigational
7409	DB09242	moxonidine	approved;investigational
7422	DB09256	tegafur	approved;investigational
7423	DB09257	gimeracil	approved
7425	DB09265	lixisenatide	approved
7426	DB09267	strontium_ranelate	approved;withdrawn
7427	DB09268	picosulfuric_acid	approved
7428	DB09269	phenylacetic_acid	approved
7429	DB09270	ubidecarenone	approved;investigational;nutraceutical
7431	DB09272	eluxadoline	approved;investigational
7433	DB09274	artesunate	approved;investigational
7434	DB09275	bismuth_subcitrate_potassium	approved;investigational
7435	DB09276	sodium_aurothiomalate	approved;investigational
7436	DB09277	choline_c_11	approved;investigational
7437	DB09278	activated_charcoal	approved
7439	DB09280	lumacaftor	approved
7440	DB09281	magnesium_trisilicate	approved
7441	DB09282	molsidomine	approved;investigational
7449	DB09291	rolapitant	approved;investigational
7450	DB09292	sacubitril	approved
7451	DB09293	iodide_i-131	approved;investigational
7453	DB09296	ombitasvir	approved;investigational
7454	DB09297	paritaprevir	approved;investigational
7456	DB09299	tenofovir_alafenamide	approved
7457	DB09300	butylscopolamine	approved;investigational;vet_approved
7463	DB09313	ioxaglic_acid	approved;investigational
7464	DB09314	technetium_tc-99m_pertechnetate	approved;investigational
7465	DB09315	xenon-133	approved
7466	DB09316	thallous_chloride	approved
7467	DB09319	carindacillin	approved;investigational
7468	DB09320	procaine_benzylpenicillin	approved;vet_approved
7469	DB09321	zinc_oxide	approved
7470	DB09322	zinc_sulfate	approved;investigational
7471	DB09324	sulbactam	approved
7472	DB09325	sodium_fluoride	approved
7473	DB09326	ammonia_n-13	approved
7474	DB09327	tegafur-uracil	approved;investigational
7475	DB09330	osimertinib	approved
7476	DB09332	kappadione	approved
7477	DB09333	iopodic_acid	approved;investigational;withdrawn
7478	DB09335	alatrofloxacin	approved;withdrawn
7480	DB09340	tyropanoic_acid	approved
7481	DB09342	propoxycaine	approved
7482	DB09343	tipiracil	approved;investigational
7483	DB09345	pramocaine	approved
7484	DB09346	metrizoic_acid	approved
7486	DB09348	propiolactone	approved;withdrawn
7487	DB09350	piperonyl_butoxide	approved;vet_approved
7488	DB09351	levobetaxolol	approved;investigational
7489	DB09352	hydroxyamphetamine	approved
7490	DB09353	octasulfur	approved
7491	DB09355	sulfabenzamide	approved
7492	DB09357	dexpanthenol	approved
7493	DB09364	procaine_merethoxylline	approved
7494	DB09366	propyliodone	approved
7495	DB09371	norethynodrel	approved
7496	DB09372	tannic_acid	approved
7497	DB09374	indocyanine_green_acid_form	approved;investigational
7498	DB09376	lapyrium	approved
7499	DB09378	fluprednisolone	approved
7500	DB09380	sodium_chromate_cr-51	approved
7501	DB09383	meprednisone	approved;investigational
7502	DB09389	norgestrel	approved
7503	DB09394	phosphoric_acid	approved
7504	DB09395	sodium_acetate	approved;investigational
7505	DB09397	technetium_tc-99m_sulfur_colloid	approved;investigational
7506	DB09398	fluoride_ion_f-18	approved
7507	DB09400	selenomethionine_se-75	approved
7508	DB09401	isosorbide	approved;investigational
7509	DB09403	iocetamic_acid	approved
7510	DB09407	magnesium_chloride	approved
7511	DB09409	magnesium_acetate_tetrahydrate	approved
7512	DB09413	monopotassium_phosphate	approved;investigational;vet_approved
7513	DB09414	dipotassium_phosphate	approved
7514	DB09418	potassium_perchlorate	approved;investigational
7515	DB09419	xylose	approved
7516	DB09420	iodide_i-123	approved
7517	DB09421	protirelin	approved;investigational
7518	DB09425	indium_in-111_pentetate	approved
7519	DB09443	krypton_kr_81m	approved
7520	DB09449	sodium_phosphate__monobasic	approved
7522	DB09460	sodium_carbonate	approved
7523	DB09462	glycerin	approved;investigational
7524	DB09472	sodium_sulfate	approved;vet_approved
7525	DB09473	indium_in-111_oxyquinoline	approved
7526	DB09477	enalaprilat	approved
7527	DB09479	rubidium_rb-82	approved;investigational
7528	DB09480	iofetamine_i-123	approved
7529	DB09481	magnesium_carbonate	approved;investigational
7530	DB09483	potassium_lactate	approved
7531	DB09484	sodium_fluorophosphate	approved
7532	DB09487	iotrolan	approved
7533	DB09488	acrivastine	approved
7534	DB09490	indium_in-111_chloride	approved
7535	DB09494	cetyl_alcohol	approved
7536	DB09495	avobenzone	approved;investigational
7537	DB09496	octinoxate	approved;investigational
7538	DB09498	strontium_chloride_sr-89	approved;investigational
7539	DB09499	thiosulfuric_acid	approved;investigational
7540	DB09501	ferric_ammonium_citrate	approved;experimental
7541	DB09502	fludeoxyglucose_(18f)	approved;investigational
7542	DB09510	urea_c-13	approved
7543	DB09512	simethicone	approved
7544	DB09513	urea_c-14	approved
7545	DB09516	mequinol	approved
7546	DB09517	sodium_ferric_gluconate_complex	approved
7547	DB09526	hydroquinone	approved;investigational
7548	DB09534	ecamsule	approved
7549	DB09536	titanium_dioxide	approved
7550	DB09543	methyl_salicylate	approved;vet_approved
7551	DB09546	iobenguane_sulfate_i-123	approved;investigational
7552	DB09552	thonzonium	approved
7553	DB09555	dexchlorpheniramine_maleate	approved
7554	DB09561	sodium_glycerophosphate	approved
7555	DB09563	choline_c-11	approved
7556	DB09570	ixazomib	approved;investigational
7557	DB09571	levmetamfetamine	approved
7558	DB11056	stannous_chloride	approved
7559	DB11068	selenic_acid	approved
7560	DB11071	phenyl_salicylate	approved
7561	DB11072	hydrogen_fluoride	approved;investigational
7562	DB11073	cetylpyridinium	approved
7563	DB11079	trolamine_salicylate	approved
7564	DB11080	silver_nitrate	approved;investigational
7565	DB11081	aluminum_chloride	approved;investigational
7566	DB11085	resorcinol	approved
7567	DB11089	docusate	approved
7568	DB11090	potassium_nitrate	approved
7569	DB11091	hydrogen_peroxide	approved;vet_approved
7570	DB11092	stannous_fluoride	approved
7571	DB11093	calcium_citrate	approved;investigational
7572	DB11096	meradimate	approved
7573	DB11098	potassium_bicarbonate	approved
7574	DB11100	allantoin	approved
7575	DB11102	n-acetyltyrosine	approved
7576	DB11104	sulfur_hexafluoride	approved
7579	DB11110	magnesium_citrate	approved
7580	DB11115	ensulizole	approved
7581	DB11117	undecylenic_acid	approved;investigational
7582	DB11119	sodium_iodide	approved
7583	DB11121	chloroxylenol	approved
7584	DB11123	hypochlorite	approved
7585	DB11125	benzethonium	approved
7586	DB11126	calcium_gluconate	approved;vet_approved
7587	DB11127	selenious_acid	approved;investigational
7588	DB11128	ammonium_molybdate	approved
7589	DB11129	carbamide_peroxide	approved
7590	DB11132	silicon_dioxide	approved
7591	DB11134	cupric_oxide	approved
7592	DB11135	selenium	approved;investigational;vet_approved
7593	DB11136	chromium	approved
7594	DB11137	molybdenum	approved
7595	DB11140	chromium_cr-51	approved
7596	DB11141	manganese_gluconate	approved
7597	DB11142	selenomethionine	approved;investigational
7598	DB11145	oxyquinoline	approved;vet_approved
7599	DB11148	butamben	approved;withdrawn
7600	DB11150	barium_sulfate	approved
7601	DB11151	sodium_hydroxide	approved
7602	DB11153	potassium_hydroxide	approved
7603	DB11154	zinc_citrate	approved
7604	DB11155	triclocarban	approved
7605	DB11156	pyrantel	approved;vet_approved
7606	DB11157	anthralin	approved
7607	DB11159	sodium_sulfide	approved
7608	DB11160	phenyltoloxamine	approved
7609	DB11164	bicisate	approved;investigational
7610	DB11168	calcium_threonate	approved
7611	DB11171	ferric_sulfate	approved
7613	DB11175	zinc_picolinate	approved;investigational
7614	DB11176	zeaxanthin	approved;investigational
7615	DB11180	tetrofosmin	approved
7616	DB11181	homatropine	approved
7617	DB11182	rose_bengal	approved;investigational
7618	DB11183	light_green_sf_yellowish	approved;experimental
7619	DB11184	oftasceine	approved
7620	DB11185	sulisobenzone	approved
7621	DB11186	pentoxyverine	approved;investigational
7622	DB11189	magnesium_glycinate	approved
7623	DB11190	pantethine	approved;investigational
7624	DB11191	cobamamide	approved
7627	DB11197	ferrous_cysteine_glycinate	approved
7628	DB11200	aluminum_zirconium_octachlorohydrex_gly	approved
7629	DB11201	menthyl_salicylate	approved
7631	DB11205	alcloxa	approved
7632	DB11206	bemotrizinol	approved
7633	DB11207	amiloxate	approved
7634	DB11210	ferrous_bisglycinate	approved
7635	DB11217	arbutin	approved
7636	DB11219	enzacamene	approved
7638	DB11221	dioxybenzone	approved
7639	DB11226	ethylhexyl_methoxycrylene	approved;experimental
7640	DB11231	lycopene	approved;investigational
7642	DB11235	thonzylamine	approved
7643	DB11239	aluminum_sulfate	approved
7644	DB11244	cyclomethicone_5	approved
7645	DB11246	copper_gluconate	approved;investigational
7646	DB11248	zinc_gluconate	approved;vet_approved
7648	DB11254	hexylresorcinol	approved
7649	DB11255	chromium_picolinate	approved
7650	DB11256	levomefolic_acid	approved;investigational
7651	DB11257	fluoride_ion	approved
7653	DB11260	diacetyl_benzoyl_lathyrol	approved
7654	DB11262	bisoctrizole	approved
7655	DB11263	polydatin	approved
7656	DB11264	calcium_glycerophosphate	approved
7658	DB11268	protocatechualdehyde	approved
7659	DB11269	diethylamino_hydroxybenzoyl_hexyl_benzoate	approved
7660	DB11272	methyl_undecenoyl_leucinate	approved
7661	DB11273	dihydroergocornine	approved
7662	DB11274	dihydro-alpha-ergocryptine	approved
7663	DB11275	epicriptine	approved
7664	DB11278	dl-methylephedrine	approved
7665	DB11279	brilliant_green_cation	approved;vet_approved
7667	DB11282	diethyltoluamide	approved
7668	DB11283	dl-dimyristoylphosphatidylcholine	approved
7669	DB11284	dl-dimyristoylphosphatidylglycerol	approved
7670	DB11285	ethyl_ferulate	approved;experimental
7676	DB11299	vanillyl_butyl_ether	approved
7677	DB11304	phenoxyethanol	approved
7679	DB11315	methscopolamine	approved
7681	DB11323	glycol_salicylate	approved
7683	DB11326	boric_acid	approved
7684	DB11327	dipyrithione	approved
7685	DB11328	tetradecyl_hydrogen_sulfate_(ester)	approved
7686	DB11331	1-palmitoyl-2-oleoyl-sn-glycero-3-(phospho-rac-(1-glycerol))	approved;experimental
7687	DB11332	sinapultide	approved
7689	DB11336	kinetin	approved
7691	DB11340	ubiquinol	approved;investigational
7692	DB11342	aluminum_oxide	approved
7693	DB11343	silanol	approved
7696	DB11346	rubidium	approved;investigational
7697	DB11348	calcium_phosphate	approved
7698	DB11359	guaiacol	approved
7699	DB11362	selexipag	approved
7700	DB11363	alectinib	approved;investigational
7715	DB11386	chlorobutanol	approved;investigational;vet_approved
7716	DB11387	chloroform	approved;vet_approved
7751	DB11431	moxidectin	approved;investigational;vet_approved
7797	DB11496	2-mercaptobenzothiazole	approved;experimental;vet_approved
7827	DB11560	lesinurad	approved;investigational
7830	DB11570	padimate_o	approved
7831	DB11573	aluminum_chlorohydrate	approved
7832	DB11574	elbasvir	approved
7833	DB11575	grazoprevir	approved
7835	DB11577	indigotindisulfonic_acid	approved
7836	DB11581	venetoclax	approved;investigational
7838	DB11583	cetalkonium	approved
7839	DB11584	pipradrol	approved
7840	DB11585	drometrizole_trisiloxane	approved
7841	DB11586	asunaprevir	approved;investigational;withdrawn
7842	DB11587	etafedrine	approved
7843	DB11588	carbon_monoxide	approved;investigational
7844	DB11589	neon	approved;investigational
7845	DB11590	thimerosal	approved
7846	DB11591	bilastine	approved;investigational
7849	DB11594	domiphen	approved;experimental
7850	DB11596	levoleucovorin	approved;investigational
7851	DB11602	hydroxyethyl_cellulose	approved
7852	DB11609	normethadone	approved;illicit
7853	DB11610	oxilofrine	approved
7854	DB11611	lifitegrast	approved
7855	DB11613	velpatasvir	approved;investigational
7856	DB11614	rupatadine	approved
7860	DB11619	gestrinone	approved
7862	DB11622	dehydrocholic_acid	approved;investigational
7866	DB11629	laropiprant	approved;investigational;withdrawn
7867	DB11630	temoporfin	approved;investigational
7868	DB11632	opicapone	approved;investigational
7869	DB11633	isavuconazole	approved;investigational
7870	DB11636	nomegestrol	approved
7871	DB11637	delamanid	approved;investigational
