CANDO_ID	DRUGBANK_ID	GENERIC_NAME	DRUG_GROUPS
6103	DB07812	n-[(1s)-2-amino-1-phenylethyl]-5-(1h-pyrrolo[2_3-b]pyridin-4-yl)thiophene-2-carboxamide	experimental
6104	DB07813	glycylalanyl-n-2-naphthyl-l-prolineamide	experimental
6105	DB07814	gibberellic_acid	experimental
6106	DB07815	gibberellin_a4	experimental
6107	DB07816	n-(p-cyanophenyl)-n'-diphenylmethyl-guanidine-acetic_acid	experimental
6108	DB07817	1-{3-[(4-pyridin-2-ylpiperazin-1-yl)sulfonyl]phenyl}-3-(1_3-thiazol-2-yl)urea	experimental
6109	DB07818	(2e)-3-(2_4-dichlorophenyl)-n-hydroxyacrylamide	experimental
6110	DB07819	(2e)-3-(4-chlorophenyl)-n-hydroxyacrylamide	experimental
6111	DB07820	6-(3'_5'-dimethylbenzyl)-1-ethoxymethyl-5-isopropyluracil	experimental
6112	DB07821	(1r)-1_2_2-trimethylpropyl_(r)-methylphosphinate	experimental
6113	DB07823	(2s)-2-[(3ar_4r_7s_7as)-1_3-dioxooctahydro-2h-4_7-methanoisoindol-2-yl]propanoic_acid	experimental
6114	DB07824	4-ethyl-5-methyl-2-(1h-tetrazol-5-yl)-1_2-dihydro-3h-pyrazol-3-one	experimental
6115	DB07825	(3s)-1-(4-acetylphenyl)-5-oxopyrrolidine-3-carboxylic_acid	experimental
6116	DB07826	2-[4-chloro-2-(phenylcarbonyl)phenoxy]-n-phenylacetamide	experimental
6117	DB07827	4-{[1-methyl-2_4-dioxo-6-(3-phenylprop-1-yn-1-yl)-1_4-dihydroquinazolin-3(2h)-yl]methyl}benzoic_acid	experimental
6118	DB07829	4-[3-(4-fluorophenyl)-1h-pyrazol-4-yl]pyridine	experimental
6119	DB07830	(4r_5r)-5-amino-1-[2-(1_3-benzodioxol-5-yl)ethyl]-4-(2_4_5-trifluorophenyl)piperidin-2-one	experimental
6120	DB07831	2-{[(6-oxo-1_6-dihydropyridin-3-yl)methyl]amino}-n-[4-propyl-3-(trifluoromethyl)phenyl]benzamide	experimental
6121	DB07832	4-{4-[(5-hydroxy-2-methylphenyl)amino]quinolin-7-yl}-1_3-thiazole-2-carbaldehyde	experimental
6122	DB07833	n-(3-cyanophenyl)-2'-methyl-5'-(5-methyl-1_3_4-oxadiazol-2-yl)-4-biphenylcarboxamide	experimental
6123	DB07834	n-(cyclopropylmethyl)-2'-methyl-5'-(5-methyl-1_3_4-oxadiazol-2-yl)biphenyl-4-carboxamide	experimental
6124	DB07835	n~3~-cyclopropyl-n~4~'-(cyclopropylmethyl)-6-methylbiphenyl-3_4'-dicarboxamide	experimental
6125	DB07836	1-decyl-3-trifluoro_ethyl-sn-glycero-2-phosphomethanol	experimental
6126	DB07837	[4-(5-naphthalen-2-yl-1h-pyrrolo[2_3-b]pyridin-3-yl)phenyl]acetic_acid	experimental
6127	DB07838	(z)-3-benzyl-5-(2-hydroxy-3-nitrobenzylidene)-2-thioxothiazolidin-4-one	experimental
6128	DB07839	n~2~-1_3-benzoxazol-2-yl-3-cyclohexyl-n-{2-[(4-methoxyphenyl)amino]ethyl}-l-alaninamide	experimental
6129	DB07840	(e)-[4-(3_5-difluorophenyl)-3h-pyrrolo[2_3-b]pyridin-3-ylidene](3-methoxyphenyl)methanol	experimental
6130	DB07841	geranylgeranyl_diphosphate	experimental
6131	DB07842	(2s)-2-(4-ethylphenoxy)-3-phenylpropanoic_acid	experimental
6132	DB07843	5-chloro-n-{(3s)-1-[(1s)-1-methyl-2-morpholin-4-yl-2-oxoethyl]-2-oxopyrrolidin-3-yl}-1-benzothiophene-2-sulfonamide	experimental
6133	DB07844	6-chloro-n-{(3s)-1-[(1s)-1-methyl-2-morpholin-4-yl-2-oxoethyl]-2-oxopyrrolidin-3-yl}-1-benzothiophene-2-sulfonamide	experimental
6134	DB07845	2-fluoro-6-{[2-({2-methoxy-4-[(methylsulfonyl)methyl]phenyl}amino)-7h-pyrrolo[2_3-d]pyrimidin-4-yl]amino}benzamide	experimental
6135	DB07846	(3_4_8b-trimethyl-3-oxido-2_3a-dihydro-1h-pyrrolo[2_3-b]indol-3-ium-7-yl)_n-(2-ethylphenyl)carbamate	experimental
6136	DB07847	6-chloro-n-{(3s)-1-[(1s)-1-methyl-2-(4-morpholinyl)-2-oxo_ethyl]-2-oxo-3-pyrrolidinyl}-2-naphthalenesulfonamide	experimental
6137	DB07848	5-chloro-n-{(3s)-1-[(2s)-1-(4-morpholinyl)-1-oxo-2-propanyl]-2-oxo-3-pyrrolidinyl}-1h-indole-2-sulfonamide	experimental
6138	DB07849	s-nonyl-cysteine	experimental
6139	DB07850	(1r_2s)-2-(5-thioxo-4_5-dihydro-1h-1_2_4-triazol-3-yl)cyclohexanecarboxylic_acid	experimental
6140	DB07851	(3r_4s)-1-(3_4-dimethoxyphenyl)-3-(3-methylphenyl)piperidin-4-amine	experimental
6141	DB07852	1-(3_5-dichlorophenyl)-5-methyl-1h-1_2_4-triazole-3-carboxylic_acid	experimental
6142	DB07853	2-[4-[4-[(5-cyclopropyl-1h-pyrazol-3-yl)amino]quinazolin-2-yl]iminocyclohexa-2_5-dien-1-yl]acetonitrile	experimental
6143	DB07854	n-methyl-1-[4-(9h-purin-6-yl)phenyl]methanamine	experimental
6144	DB07855	(s)-1-phenyl-1-[4-(9h-purin-6-yl)phenyl]methanamine	experimental
6145	DB07856	6-{4-[4-(4-chlorophenyl)piperidin-4-yl]phenyl}-9h-purine	experimental
6146	DB07857	(2r)-2-(4-chlorophenyl)-2-[4-(1h-pyrazol-4-yl)phenyl]ethanamine	experimental
6147	DB07858	(2s)-2-(4-chlorophenyl)-2-[4-(1h-pyrazol-4-yl)phenyl]ethanamine	experimental
6148	DB07859	4-(4-chlorophenyl)-4-[4-(1h-pyrazol-4-yl)phenyl]piperidine	experimental
6149	DB07860	(2r)-2-(4-chlorophenyl)-2-phenylethanamine	experimental
6150	DB07861	(2r)-n-hydroxy-3-naphthalen-2-yl-2-[(naphthalen-2-ylsulfonyl)amino]propanamide	experimental
6151	DB07862	7-(1-ethyl-propyl)-7h-pyrrolo-[3_2-f]quinazoline-1_3-diamine	experimental
6152	DB07863	2-chloro-5-nitro-n-phenylbenzamide	experimental
6153	DB07864	4-[(cyclopropylethynyl)oxy]-6-fluoro-3-isopropylquinolin-2(1h)-one	experimental
6154	DB07865	3-(1h-tetrazol-5-ylamino)cyclohex-2-en-1-one	experimental
6155	DB07866	(5s)-2-(cyclooctylamino)-5-methyl-5-propyl-1_3-thiazol-4(5h)-one	experimental
6156	DB07867	6-chloro-4-(cyclohexyloxy)-3-propylquinolin-2(1h)-one	experimental
6157	DB07868	6-chloro-4-(cyclohexylsulfanyl)-3-propylquinolin-2(1h)-one	experimental
6158	DB07869	6-chloro-4-[(r)-cyclohexylsulfinyl]-3-propyl-2(1h)-quinolinone	experimental
6159	DB07870	(2s)-2-(4-{[3-chloro-5-(trifluoromethyl)pyridin-2-yl]oxy}phenoxy)propanoic_acid	experimental
6160	DB07871	6-chloro-4-(cyclohexyloxy)-3-isopropylquinolin-2(1h)-one	experimental
6161	DB07872	5-chloro-n-[(3r)-1-(2-{[2-fluoro-4-(2-oxopyridin-1(2h)-yl)phenyl]amino}-2-oxoethyl)pyrrolidin-3-yl]thiophene-2-carboxamide	experimental
6162	DB07873	lauryl_alcohol_diphosphonic_acid	experimental
6163	DB07874	(6s)-2-amino-6-(3'-methoxybiphenyl-3-yl)-3_6-dimethyl-5_6-dihydropyrimidin-4(3h)-one	experimental
6164	DB07875	5-chloro-thiophene-2-carboxylic_acid_((3s_4s)-1-{[2-fluoro-4-(2-oxo-2h-pyridin-1-yl)-phenylcarbamoyl]-methyl}-4-hydroxy-pyrrolidin-3-yl)-amide	experimental
6165	DB07876	(s)-2-methyl-1-[(4-methyl-5-isoquinoline)sulfonyl]-homopiperazine	experimental
6166	DB07877	8-(6-bromo-benzo[1_3]dioxol-5-ylsulfanyl)-9-(3-isopropylamino-propyl)-adenine	experimental
6167	DB07878	n-[(1s)-1-{1-[(1r_3e)-1-acetylpent-3-en-1-yl]-1h-1_2_3-triazol-4-yl}-1_2-dimethylpropyl]benzamide	experimental
6168	DB07879	n-hydroxy-5-[(3-phenyl-5_6-dihydroimidazo[1_2-a]pyrazin-7(8h)-yl)carbonyl]thiophene-2-carboxamide	experimental
6169	DB07880	2-((4'-hydroxyphenyl)-azo)benzoic_acid	experimental
6170	DB07881	n-{[2-({[1-(4-carboxybutanoyl)amino]-2-phenylethyl}-hydroxyphosphinyl)oxy]acetyl}-2-phenylethylamine	experimental
6171	DB07882	4-{4-[2-(1a_7a-dimethyl-4-oxy-octahydro-1-oxa-4-aza-cyclopropa[a]naphthalen-4-yl)_-acetylamino]-phenylcarbamoyl}-butyric_acid	experimental
6172	DB07883	(2-amino-3-phenyl-bicyclo[2.2.1]hept-2-yl)-phenyl-methanone	experimental
6173	DB07884	isopropyl_(2s)-2-ethyl-7-fluoro-3-oxo-3_4-dihydroquinoxaline-1(2h)-carboxylate	experimental
6174	DB07885	talviraline	investigational
6175	DB07887	(r)-1-(4-(4-(hydroxymethyl)-1_3_2-dioxaborolan-2-yl)benzyl)guanidine	experimental
6176	DB07888	3-(4-hydroxyphenyl)-4_5-dihydro-5-isoxazole-acetic_acid_methyl_ester	experimental
6177	DB07889	(2s)-1-(dimethylamino)-3-(4-{[4-(2-methylimidazo[1_2-a]pyridin-3-yl)-2-pyrimidinyl]amino}phenoxy)-2-propanol	experimental
6178	DB07890	4-(2-hydroxyphenylthio)-1-butenylphosphonic_acid	experimental
6179	DB07891	4-{[(14beta_17alpha)-3-hydroxyestra-1_3_5(10)-trien-17-yl]oxy}-4-oxobutanoic_acid	experimental
6180	DB07892	1-(2-hydroxyethyloxymethyl)-6-phenyl_thiothymine	experimental
6181	DB07893	phenyl[1-(n-succinylamino)pentyl]phosphonate	experimental
6182	DB07894	4-(2-hydroxy-4-fluorophenylthio)-butylphosphonic_acid	experimental
6183	DB07895	alpha-hydroxyfarnesylphosphonic_acid	experimental
6184	DB07896	(2s)-hydroxy(4-hydroxyphenyl)ethanoic_acid	experimental
6185	DB07897	1-(hydroxymethyleneamino)-8-hydroxy-octane	experimental
6186	DB07898	2-(butyryloxy)-1-{[(tetrahydroxyphosphoranyl)oxy]methyl}ethyl_butyrate	experimental
6187	DB07899	(2s)_n-acetyl-l-alanyl-αl-phenylalanyl-chloroethylketone	experimental
6188	DB07900	3-formyl-2-hydroxy-5-methyl-hexanoic_acid_hydroxyamide	experimental
6189	DB07901	5-chloro-6-methyl-n-(2-phenylethyl)-2-pyridin-2-ylpyrimidin-4-amine	experimental
6190	DB07902	tert-butyl_{2-[(1_3-thiazol-2-ylamino)carbonyl]pyridin-3-yl}carbamate	experimental
6191	DB07903	3-[(2_2-dimethylpropanoyl)amino]-n-1_3-thiazol-2-ylpyridine-2-carboxamide	experimental
6192	DB07905	(1ar_8s_13s_14s_15ar)-5_13_14-trihydroxy-3-methoxy-8-methyl-8_9_13_14_15_15a-hexahydro-6h-oxireno[k][2]benzoxacyclotetradecine-6_12(1ah)-dione	experimental
6193	DB07906	[(3r)-7-nitro-1_2_3_4-tetrahydroisoquinolin-3-yl]methanol	experimental
6194	DB07907	(2s)-2-hydroxyoctanoic_acid	experimental
6195	DB07908	7-hydroxy-4-methyl-3-(2-hydroxy-ethyl)coumarin	experimental
6196	DB07909	(1s_2s_5s)2-(4-glutaridylbenzyl)-5-phenyl-1-cyclohexanol	experimental
6197	DB07910	(2s)-2-amino-3-phenylpropane-1_1-diol	experimental
6198	DB07911	(3e)-2_6-dioxo-6-phenylhex-3-enoate	experimental
6199	DB07912	2-oxoheptylphosphonic_acid	experimental
6200	DB07913	homophenylalaninylmethane	experimental
6201	DB07914	2-hydroxy-6-oxo-6-phenyl-2_4-hexadienoic_acid	experimental
6202	DB07915	(2e_4e)-2-hydroxy-6-oxo-6-phenyl-2_4-hexadienoic_acid	experimental
6203	DB07916	3-{6-[(8-hydroxy-quinoline-2-carbonyl)-amino]-2-thiophen-2-yl-hexanoylamino}-4-oxo-butyri_acid	experimental
6204	DB07917	4-(benzhydryloxy)-1-[3-(1h-tetraazol-5-yl)propyl]piperidine	experimental
6205	DB07918	2-heptyl-4-hydroxyquinoline_n-oxide	experimental
6206	DB07919	7-methoxy-1-methyl-9h-beta-carboline	experimental
6207	DB07920	n-oxo-2-[(4-phenylphenyl)sulfonylamino]ethanamide	experimental
6208	DB07921	2-[(4-fluorophenyl)sulfonylamino]-n-oxo-ethanamide	experimental
6209	DB07922	n-oxo-2-(phenylsulfonylamino)ethanamide	experimental
6210	DB07923	octyl_alpha-l-altropyranoside	experimental
6211	DB07924	octyl_beta-d-galactopyranoside	experimental
6212	DB07925	4-(2-hydroxyphenylsulfinyl)-butylphosphonic_acid	experimental
6213	DB07926	n-[3-(n'-hydroxycarboxamido)-2-(2-methylpropyl)-propanoyl]-o-tyrosine-n-methylamide	experimental
6214	DB07927	3-[(4-carboxy-2-hydroxyphenyl)sulfamoyl]-2-thiophenecarboxylic_acid	experimental
6215	DB07928	n-(2-oxotetrahydrofuran-3-yl)octanamide	experimental
6216	DB07929	n-(tert-butyl)-3_5-dimethyl-n'-[(5-methyl-2_3-dihydro-1_4-benzodioxin-6-yl)carbonyl]benzohydrazide	experimental
6217	DB07930	(3r)-3-hydroxydodecanoic_acid	experimental
6218	DB07931	hexestrol	withdrawn
6219	DB07932	dimethyl_(1r_4s)-5_6-bis(4-hydroxyphenyl)-7-oxabicyclo[2.2.1]hepta-2_5-diene-2_3-dicarboxylate	experimental
6220	DB07933	erteberel	experimental;investigational
6221	DB07934	[[cyclohexanesulfonyl-glycyl]-3[pyridin-4-yl-aminomethyl]alanyl]piperidine	experimental
6222	DB07935	5-[(5-fluoro-3-methyl-1h-indazol-4-yl)oxy]benzene-1_3-dicarbonitrile	experimental
6223	DB07936	n-(4-{[(3s)-3-(dimethylamino)pyrrolidin-1-yl]carbonyl}phenyl)-5-fluoro-4-[2-methyl-1-(1-methylethyl)-1h-imidazol-5-yl]pyrimidin-2-amine	experimental
6224	DB07937	2-butoxy-9-(2_6-difluorobenzyl)-n-(2-morpholin-4-ylethyl)-9h-purin-6-amine	experimental
6225	DB07938	(s)-iclaprim	experimental
6226	DB07939	n-(3-mercaptopropanoyl)-d-alanine	experimental
6227	DB07940	9-(3-iodobenzylamino)-1_2_3_4-tetrahydroacridine	experimental
6228	DB07941	ph-797804	investigational
6229	DB07942	2-fluoro-4-[4-(4-fluorophenyl)-1h-pyrazol-3-yl]pyridine	experimental
6230	DB07943	2-{4-[5-(4-chlorophenyl)-4-pyrimidin-4-yl-1h-pyrazol-3-yl]piperidin-1-yl}-2-oxoethanol	experimental
6231	DB07944	n-{3-methyl-5-[2-(pyridin-4-ylamino)-ethoxy]-phenyl}-benzenesulfonamide	experimental
6232	DB07945	5-(3-carbamoylbenzyl)-5_6_7_8_9_10-hexahydrocyclohepta[b]indole-4-carboxylic_acid	experimental
6233	DB07946	n-[2-({[amino(imino)methyl]amino}oxy)ethyl]-2-{6-chloro-3-[(2_2-difluoro-2-phenylethyl)amino]-2-fluorophenyl}acetamide	experimental
6234	DB07947	isoquinoline-5-sulfonic_acid_(2-(2-(4-chlorobenzyloxy)ethylamino)ethyl)amide	experimental
6235	DB07949	({[(3e)-2'-oxo-2'_7'-dihydro-2_3'-biindol-3(7h)-ylidene]amino}oxy)acetic_acid	experimental
6236	DB07950	indoleacetic_acid	experimental
6237	DB07951	n-[1h-indol-3-yl-acetyl]aspartic_acid	experimental
6238	DB07952	n-[1h-indol-3-yl-acetyl]glycine_acid	experimental
6239	DB07953	n-[1h-indol-3-yl-acetyl]valine_acid	experimental
6240	DB07954	3-isobutyl-1-methyl-7h-xanthine	experimental
6241	DB07955	(2-bromoethyl)(2-'formyl-4'-aminophenyl)_acetate	experimental
6242	DB07956	[1-(3-chloro-2-formyl-phenylcarbamoyl)-2-methyl-propyl]-carbamic_acid_tert-butyl_ester	experimental
6243	DB07957	methyl(2-acetoxy-2-(2-carboxy-4-amino-phenyl))acetate	experimental
6244	DB07958	(2-carbamoylmethyl-5-propyl-octahydro-indol-7-yl)acetic_acid	experimental
6245	DB07959	3-(1h-benzimidazol-2-yl)-1h-indazole	experimental
6246	DB07960	5-acetamido-5_6-dihydro-4-hydroxy-6-isobutoxy-4h-pyran-2-carboxylic_acid	experimental
6247	DB07961	1-(4-cyano-phenyl)-3-[2-(2_6-dichloro-phenyl)-1-imino-ethyl]-thiourea	experimental
6248	DB07962	methyl_n-[(2'_4'-difluoro-4-hydroxy-5-iodobiphenyl-3-yl)carbonyl]-beta-alaninate	experimental
6249	DB07963	n-[(2'_4'-difluoro-4-hydroxy-5-iodobiphenyl-3-yl)carbonyl]-beta-alanine	experimental
6250	DB07964	(3s)-4-{[4-(but-2-ynyloxy)phenyl]sulfonyl}-n-hydroxy-2_2-dimethylthiomorpholine-3-carboxamide	experimental
6251	DB07965	6-(cyclohexylamino)-9-[2-(4-methylpiperazin-1-yl)-ethyl]-9h-purine-2-carbonitrile	experimental
6252	DB07966	[4-({4-[(5-cyclopropyl-1h-pyrazol-3-yl)amino]quinazolin-2-yl}amino)phenyl]acetonitrile	experimental
6253	DB07967	9-cyclopentyl-6-[2-(3-imidazol-1-yl-propoxy)-phenylamino]-9h-purine-2-carbonitrile	experimental
6254	DB07968	n-(2-chloro-4-fluorobenzoyl)-n'-(5-hydroxy-2-methoxyphenyl)urea	experimental
6255	DB07969	3-[3-(4-methylpiperazin-1-yl)-7-(trifluoromethyl)quinoxalin-5-yl]phenol	experimental
6256	DB07970	5-[(2-methyl-5-{[3-(trifluoromethyl)phenyl]carbamoyl}phenyl)amino]pyridine-3-carboxamide	experimental
6257	DB07971	5-amino-2-{4-[(4-aminophenyl)sulfanyl]phenyl}-1h-isoindole-1_3(2h)-dione	experimental
6258	DB07972	1-(3-methylphenyl)-1h-benzimidazol-5-amine	experimental
6259	DB07973	n-(1-isopropylpiperidin-4-yl)-1-(3-methoxybenzyl)-1h-indole-2-carboxamide	experimental
6260	DB07974	1-{2-[(4-chlorophenyl)amino]-2-oxoethyl}-n-(1-isopropylpiperidin-4-yl)-1h-indole-2-carboxamide	experimental
6261	DB07975	2-({[3_5-difluoro-3'-(trifluoromethoxy)biphenyl-4-yl]amino}carbonyl)cyclopent-1-ene-1-carboxylic_acid	experimental
6262	DB07976	3-{[(3-fluoro-3'-methoxybiphenyl-4-yl)amino]carbonyl}thiophene-2-carboxylic_acid	experimental
6263	DB07977	3-({[3_5-difluoro-3'-(trifluoromethoxy)biphenyl-4-yl]amino}carbonyl)thiophene-2-carboxylic_acid	experimental
6264	DB07978	2-({[2_3_5_6-tetrafluoro-3'-(trifluoromethoxy)biphenyl-4-yl]amino}carbonyl)cyclopenta-1_3-diene-1-carboxylic_acid	experimental
6265	DB07979	(2e)-3-(3_4-dihydroxyphenyl)-2-iminopropanoic_acid	experimental
6266	DB07981	2-[1-(4-chlorobenzoyl)-5-methoxy-2-methyl-1h-indol-3-yl]-n-[(1r)-1-(hydroxymethyl)propyl]acetamide	experimental
6267	DB07982	2-{4-[4-({4-[2-methyl-1-(1-methylethyl)-1h-imidazol-5-yl]pyrimidin-2-yl}amino)phenyl]piperazin-1-yl}-2-oxoethanol	experimental
6268	DB07983	1-(4-iodobenzoyl)-5-methoxy-2-methyl_indole-3-acetic_acid	experimental
6269	DB07984	2-[1-(4-chlorobenzoyl)-5-methoxy-2-methyl-1h-indol-3-yl]-n-[(1s)-1-(hydroxymethyl)propyl]acetamide	experimental
6270	DB07985	+--methyl_4-(aminoiminomethyl)-beta-[3-_inh_(aminoimino)phenyl]benzene_pentanoate	experimental
6271	DB07986	[4-(4-phenyl-piperidin-1-yl)-benzenesulfonylamino]-acetic_acid	experimental
6272	DB07987	[2-(5-mercapto-[1_3_4]thiadiazol-2-ylcarbamoyl)-1-phenyl-ethyl]-carbamic_acid_benzyl_ester	experimental
6273	DB07988	2-[3-(5-mercapto-[1_3_4]thiadiazol-2yl)-ureido]-n-methyl-3-pentafluorophenyl-propionamide	experimental
6274	DB07989	2-(acetyl-hydroxy-amino)-4-methyl-pentanoic_acid_methyl_ester	experimental
6275	DB07990	(rp_sp)-o-(2r)-(1-phenoxybut-2-yl)-methylphosphonic_acid_chloride	experimental
6276	DB07991	n-[(1r)-3-(4-hydroxyphenyl)-1-methylpropyl]-2-(2-phenyl-1h-indol-3-yl)acetamide	experimental
6277	DB07992	3-sulfooxy-1h-indole	experimental
6278	DB07993	n~3~-[3-(1h-indol-6-yl)benzyl]pyridine-2_3-diamine	experimental
6279	DB07994	n~3~-[5-(1h-indol-6-yl)-2-(pyridin-2-ylmethoxy)benzyl]pyridine-2_3-diamine	experimental
6280	DB07995	n-[2-(4-bromocinnamylamino)ethyl]-5-isoquinoline_sulfonamide	experimental
6281	DB07996	5-(2-methylpiperazine-1-sulfonyl)isoquinoline	experimental
6282	DB07997	n-[2-(methylamino)ethyl]-5-isoquinolinesulfonamide	experimental
6283	DB07999	{4-[(carboxymethoxy)carbonyl]-3_3-dioxido-1-oxonaphtho[1_2-d]isothiazol-2(1h)-yl}acetic_acid	experimental
6284	DB08000	2-(carboxymethyl)-1-oxo-1_2-dihydronaphtho[1_2-d]isothiazole-4-carboxylic_acid_3_3-dioxide	experimental
6285	DB08001	5-(3-{3-[3-hydroxy-2-(methoxycarbonyl)phenoxy]propenyl}phenyl)-4-(hydroxymethyl)isoxazole-3-carboxylic_acid	experimental
6286	DB08003	isothiazolidinone_analog	experimental
6287	DB08004	(2s)-2-{[3-(3-aminophenyl)imidazo[1_2-b]pyridazin-6-yl]amino}-3-methylbutan-1-ol	experimental
6288	DB08005	4-{[5-chloro-4-(1h-indol-3-yl)pyrimidin-2-yl]amino}-n-ethylpiperidine-1-carboxamide	experimental
6289	DB08006	n-anthracen-2-yl-5-methyl[1_2_4]triazolo[1_5-a]pyrimidin-7-amine	experimental
6290	DB08007	(2r)-3-{[(benzylamino)carbonyl]amino}-2-hydroxypropanoic_acid	experimental
6291	DB08008	5-methyl-n-[4-(trifluoromethyl)phenyl][1_2_4]triazolo[1_5-a]pyrimidin-7-amine	experimental
6292	DB08009	5-[(e)-(5-chloro-2-oxo-1_2-dihydro-3h-indol-3-ylidene)methyl]-n-[2-(diethylamino)ethyl]-2_4-dimethyl-1h-pyrrole-3-carboxamide	experimental
6293	DB08010	(3z)-1-[(6-fluoro-4h-1_3-benzodioxin-8-yl)methyl]-4-[(e)-2-phenylethenyl]-1h-indole-2_3-dione_3-oxime	experimental
6294	DB08011	(3e)-5-fluoro-1-[(6-fluoro-4h-1_3-benzodioxin-8-yl)methyl]-1h-indole-2_3-dione_3-oxime	experimental
6295	DB08012	(methylpyridazine_piperidine_ethyloxyphenyl)ethylacetate	experimental
6296	DB08013	(methylpyridazine_piperidine_propyloxyphenyl)ethylacetate	experimental
6297	DB08014	(methylpyridazine_piperidine_butyloxyphenyl)ethylacetate	experimental
6298	DB08015	(3z)-1-[(6-fluoro-4h-1_3-benzodioxin-8-yl)methyl]-4-phenyl-1h-indole-2_3-dione_3-oxime	experimental
6299	DB08016	4-(6-chloro-2_4-dioxo-1_2_3_4-tetrahydropyrimidin-5-yl)_butyl_phosphate	experimental
6300	DB08017	3-methoxy-6-[4-(3-methylphenyl)-1-piperazinyl]pyridazine	experimental
6301	DB08018	n-{(3s_4s)-4-[(6-amino-4-methylpyridin-2-yl)methyl]pyrrolidin-3-yl}-n'-(4-chlorobenzyl)ethane-1_2-diamine	experimental
6302	DB08019	n-{(3r_4s)-4-[(6-amino-4-methylpyridin-2-yl)methyl]pyrrolidin-3-yl}-n'-(3-chlorobenzyl)ethane-1_2-diamine	experimental
6303	DB08020	(3as_4r_9br)-4-(4-hydroxyphenyl)-6-(methoxymethyl)-1_2_3_3a_4_9b-hexahydrocyclopenta[c]chromen-8-ol	experimental
6304	DB08021	5-bromo-n-(3-chloro-2-(4-(prop-2-ynyl)piperazin-1-yl)phenyl)furan-2-carboxamide	experimental
6305	DB08022	(2s)-1_3-benzothiazol-2-yl{2-[(2-pyridin-3-ylethyl)amino]pyrimidin-4-yl}ethanenitrile	experimental
6306	DB08023	n-cyclohexyl-4-imidazo[1_2-a]pyridin-3-yl-n-methylpyrimidin-2-amine	experimental
6307	DB08024	1-[2-(s)-amino-3-biphenyl-4-yl-propionyl]-pyrrolidine-2-(s)-carbonitrile	experimental
6308	DB08025	n-{2'-[(4-fluorophenyl)amino]-4_4'-bipyridin-2-yl}-4-methoxycyclohexanecarboxamide	experimental
6309	DB08026	2-{4-[(4-imidazo[1_2-a]pyridin-3-ylpyrimidin-2-yl)amino]piperidin-1-yl}-n-methylacetamide	experimental
6310	DB08027	1-(3-chloro-4-methylphenyl)-3-{2-[({5-[(dimethylamino)methyl]-2-furyl}methyl)thio]ethyl}urea	experimental
6311	DB08028	but-3-enyl-[5-(4-chloro-phenyl)-3_6-dihydro-[1_3_4]thiadiazin-2-ylidene]-amine	experimental
6312	DB08029	n~2~-(biphenyl-4-ylsulfonyl)-n-hydroxy-n~2~-(2-hydroxyethyl)glycinamide	experimental
6313	DB08030	3-[(4'-cyanobiphenyl-4-yl)oxy]-n-hydroxypropanamide	experimental
6314	DB08031	n-[(13-cyclohexyl-6_7-dihydroindolo[1_2-d][1_4]benzoxazepin-10-yl)carbonyl]-2-methyl-l-alanine	experimental
6315	DB08032	n_n-diethyl-2-[(2-thienylcarbonyl)amino]-4_5_6_7-tetrahydro-1-benzothiophene-3-carboxamide	experimental
6316	DB08033	(5r)-n_n-diethyl-5-methyl-2-[(thiophen-2-ylcarbonyl)amino]-4_5_6_7-tetrahydro-1-benzothiophene-3-carboxamide	experimental
6317	DB08034	(e)-3_4-dihydroxy-n'-[(2-methoxynaphthalen-1-yl)methylene]benzohydrazide	experimental
6318	DB08035	1-tert-butyl-3-(2_5-dimethylbenzyl)-1h-pyrazolo[3_4-d]pyrimidin-4-amine	experimental
6319	DB08036	6_7_12_13-tetrahydro-5h-indolo[2_3-a]pyrrolo[3_4-c]carbazol-5-one	experimental
6320	DB08037	(2s)-4-(2_5-difluorophenyl)-n-[(3r_4s)-3-fluoro-1-methylpiperidin-4-yl]-2-(hydroxymethyl)-n-methyl-2-phenyl-2_5-dihydro-1h-pyrrole-1-carboxamide	experimental
6321	DB08038	l-alanyl-n-[(1s_2r)-1-benzyl-2-hydroxypropyl]-l-alaninamide	experimental
6322	DB08039	(3z)-n_n-dimethyl-2-oxo-3-(4_5_6_7-tetrahydro-1h-indol-2-ylmethylidene)-2_3-dihydro-1h-indole-5-sulfonamide	experimental
6323	DB08040	n-[(2r)-2-benzyl-4-(hydroxyamino)-4-oxobutanoyl]-l-alanine	experimental
6324	DB08041	3-benzyloxycarbonylamino-2-hydroxy-4-phenyl-butyric_acid	experimental
6325	DB08042	n~4~-methyl-n~4~-(3-methyl-1h-indazol-6-yl)-n~2~-(3_4_5-trimethoxyphenyl)pyrimidine-2_4-diamine	experimental
6326	DB08043	1-[4-(pyridin-4-yloxy)phenyl]-3-[3-(trifluoromethyl)phenyl]urea	experimental
6327	DB08044	abt-341	experimental
6328	DB08045	4-{4-[4-(3-aminopropoxy)phenyl]-1h-pyrazol-5-yl}-6-chlorobenzene-1_3-diol	experimental
6329	DB08046	2-chloro-5-[(1s)-1-hydroxy-3-oxo-2h-isoindol-1-yl]benzenesulfonamide	experimental
6330	DB08047	4-[1-allyl-7-(trifluoromethyl)-1h-indazol-3-yl]benzene-1_3-diol	experimental
6331	DB08048	4-(6-hydroxy-1h-indazol-3-yl)benzene-1_3-diol	experimental
6332	DB08049	7_8-dihydroxy-4-phenyl-2h-chromen-2-one	experimental
