CANDO_ID	INDICATION_NAME	MESH_ID	INDICATION_ID
353	Lymphangioma	MESH:D008202	1247
1078	Lymphatic Diseases	MESH:D008206	1248
368	Lymphatic Diseases	MESH:D008206	1248
146	Lymphatic Diseases	MESH:D008206	1248
737	Lymphatic Diseases	MESH:D008206	1248
9625	Lymphatic Diseases	MESH:D008206	1248
421	Lymphatic Diseases	MESH:D008206	1248
83	Lymphatic Diseases	MESH:D008206	1248
222	Lymphatic Diseases	MESH:D008206	1248
650	Lymphatic Diseases	MESH:D008206	1248
10552	Lymphatic Metastasis	MESH:D008207	1249
4573	Lymphatic Metastasis	MESH:D008207	1249
951	Lymphatic Metastasis	MESH:D008207	1249
7097	Lymphatic Metastasis	MESH:D008207	1249
83	Lymphocytosis	MESH:D008218	1250
156	Lymphoma	MESH:D008223	1251
7247	Lymphoma	MESH:D008223	1251
855	Lymphoma	MESH:D008223	1251
7892	Lymphoma	MESH:D008223	1251
4431	Lymphoma	MESH:D008223	1251
1100	Lymphoma	MESH:D008223	1251
425	Lymphoma	MESH:D008223	1251
911	Lymphoma	MESH:D008223	1251
121	Lymphoma	MESH:D008223	1251
202	Lymphoma	MESH:D008223	1251
1073	Lymphoma	MESH:D008223	1251
10058	Lymphoma	MESH:D008223	1251
415	Lymphoma	MESH:D008223	1251
1126	Lymphoma	MESH:D008223	1251
534	Lymphoma	MESH:D008223	1251
83	Lymphoma	MESH:D008223	1251
1048	Lymphoma	MESH:D008223	1251
7922	Lymphoma	MESH:D008223	1251
833	Lymphoma	MESH:D008223	1251
653	Lymphoma	MESH:D008223	1251
334	Lymphoma	MESH:D008223	1251
447	Lymphoma	MESH:D008223	1251
1071	Lymphoma	MESH:D008223	1251
324	Lymphoma	MESH:D008223	1251
860	Lymphoma	MESH:D008223	1251
148	Lymphoma	MESH:D008223	1251
1044	Lymphoma	MESH:D008223	1251
184	Lymphoma	MESH:D008223	1251
4148	Lymphoma	MESH:D008223	1251
7900	Lymphoma	MESH:D008223	1251
32	Lymphoma	MESH:D008223	1251
1035	Lymphoma	MESH:D008223	1251
869	Lymphoma	MESH:D008223	1251
183	Lymphoma	MESH:D008223	1251
3151	Lymphoma, AIDS-Related	MESH:D016483	1252
860	Lymphoma, AIDS-Related	MESH:D016483	1252
384	Lymphoma, AIDS-Related	MESH:D016483	1252
1100	Lymphoma, AIDS-Related	MESH:D016483	1252
183	Lymphoma, AIDS-Related	MESH:D016483	1252
415	Lymphoma, AIDS-Related	MESH:D016483	1252
447	Lymphoma, AIDS-Related	MESH:D016483	1252
425	Lymphoma, AIDS-Related	MESH:D016483	1252
818	Lymphoma, AIDS-Related	MESH:D016483	1252
869	Lymphoma, AIDS-Related	MESH:D016483	1252
447	Lymphoma, B-Cell	MESH:D016393	1253
1048	Lymphoma, B-Cell	MESH:D016393	1253
3151	Lymphoma, B-Cell	MESH:D016393	1253
860	Lymphoma, B-Cell	MESH:D016393	1253
737	Lymphoma, B-Cell	MESH:D016393	1253
83	Lymphoma, B-Cell	MESH:D016393	1253
415	Lymphoma, B-Cell	MESH:D016393	1253
1035	Lymphoma, B-Cell	MESH:D016393	1253
912	Lymphoma, B-Cell	MESH:D016393	1253
2268	Lymphoma, B-Cell	MESH:D016393	1253
7892	Lymphoma, B-Cell	MESH:D016393	1253
653	Lymphoma, B-Cell	MESH:D016393	1253
369	Lymphoma, B-Cell	MESH:D016393	1253
136	Lymphoma, B-Cell	MESH:D016393	1253
425	Lymphoma, B-Cell	MESH:D016393	1253
869	Lymphoma, B-Cell	MESH:D016393	1253
880	Lymphoma, B-Cell	MESH:D016393	1253
525	Lymphoma, B-Cell	MESH:D016393	1253
519	Lymphoma, B-Cell	MESH:D016393	1253
88	Lymphoma, B-Cell, Marginal Zone	MESH:D018442	1254
343	Lymphoma, B-Cell, Marginal Zone	MESH:D018442	1254
108	Lymphoma, B-Cell, Marginal Zone	MESH:D018442	1254
869	Lymphoma, Extranodal NK-T-Cell	MESH:D054391	1255
519	Lymphoma, Extranodal NK-T-Cell	MESH:D054391	1255
415	Lymphoma, Extranodal NK-T-Cell	MESH:D054391	1255
425	Lymphoma, Extranodal NK-T-Cell	MESH:D054391	1255
1071	Lymphoma, Follicular	MESH:D008224	1256
1239	Lymphoma, Follicular	MESH:D008224	1256
653	Lymphoma, Follicular	MESH:D008224	1256
7892	Lymphoma, Follicular	MESH:D008224	1256
1048	Lymphoma, Follicular	MESH:D008224	1256
425	Lymphoma, Large B-Cell, Diffuse	MESH:D016403	1257
447	Lymphoma, Large B-Cell, Diffuse	MESH:D016403	1257
860	Lymphoma, Large B-Cell, Diffuse	MESH:D016403	1257
833	Lymphoma, Large B-Cell, Diffuse	MESH:D016403	1257
156	Lymphoma, Large B-Cell, Diffuse	MESH:D016403	1257
534	Lymphoma, Large B-Cell, Diffuse	MESH:D016403	1257
754	Lymphoma, Large B-Cell, Diffuse	MESH:D016403	1257
7246	Lymphoma, Large B-Cell, Diffuse	MESH:D016403	1257
1381	Lymphoma, Large B-Cell, Diffuse	MESH:D016403	1257
330	Lymphoma, Large B-Cell, Diffuse	MESH:D016403	1257
415	Lymphoma, Large B-Cell, Diffuse	MESH:D016403	1257
519	Lymphoma, Large B-Cell, Diffuse	MESH:D016403	1257
869	Lymphoma, Large B-Cell, Diffuse	MESH:D016403	1257
1100	Lymphoma, Large B-Cell, Diffuse	MESH:D016403	1257
447	Lymphoma, Large-Cell, Anaplastic	MESH:D017728	1258
7097	Lymphoma, Large-Cell, Anaplastic	MESH:D017728	1258
447	Lymphoma, Large-Cell, Immunoblastic	MESH:D016400	1259
7246	Lymphoma, Mantle-Cell	MESH:D020522	1260
5103	Lymphoma, Mantle-Cell	MESH:D020522	1260
860	Lymphoma, Mantle-Cell	MESH:D020522	1260
1095	Lymphoma, Mantle-Cell	MESH:D020522	1260
941	Lymphoma, Mantle-Cell	MESH:D020522	1260
1071	Lymphoma, Mantle-Cell	MESH:D020522	1260
4857	Lymphoma, Mantle-Cell	MESH:D020522	1260
7263	Lymphoma, Mantle-Cell	MESH:D020522	1260
1036	Lymphoma, Mantle-Cell	MESH:D020522	1260
1010	Lymphoma, Mantle-Cell	MESH:D020522	1260
83	Lymphoma, Mantle-Cell	MESH:D020522	1260
669	Lymphoma, Non-Hodgkin	MESH:D008228	1261
415	Lymphoma, Non-Hodgkin	MESH:D008228	1261
577	Lymphoma, Non-Hodgkin	MESH:D008228	1261
901	Lymphoma, Non-Hodgkin	MESH:D008228	1261
7291	Lymphoma, Non-Hodgkin	MESH:D008228	1261
447	Lymphoma, Non-Hodgkin	MESH:D008228	1261
653	Lymphoma, Non-Hodgkin	MESH:D008228	1261
334	Lymphoma, Non-Hodgkin	MESH:D008228	1261
869	Lymphoma, Non-Hodgkin	MESH:D008228	1261
333	Lymphoma, Non-Hodgkin	MESH:D008228	1261
5138	Lymphoma, Non-Hodgkin	MESH:D008228	1261
737	Lymphoma, Non-Hodgkin	MESH:D008228	1261
1095	Lymphoma, Non-Hodgkin	MESH:D008228	1261
4563	Lymphoma, Non-Hodgkin	MESH:D008228	1261
1044	Lymphoma, Non-Hodgkin	MESH:D008228	1261
184	Lymphoma, Non-Hodgkin	MESH:D008228	1261
369	Lymphoma, Non-Hodgkin	MESH:D008228	1261
1010	Lymphoma, Non-Hodgkin	MESH:D008228	1261
202	Lymphoma, Non-Hodgkin	MESH:D008228	1261
912	Lymphoma, Non-Hodgkin	MESH:D008228	1261
519	Lymphoma, Non-Hodgkin	MESH:D008228	1261
880	Lymphoma, Non-Hodgkin	MESH:D008228	1261
330	Lymphoma, Non-Hodgkin	MESH:D008228	1261
1048	Lymphoma, Non-Hodgkin	MESH:D008228	1261
7879	Lymphoma, Non-Hodgkin	MESH:D008228	1261
326	Lymphoma, Non-Hodgkin	MESH:D008228	1261
425	Lymphoma, Non-Hodgkin	MESH:D008228	1261
911	Lymphoma, Non-Hodgkin	MESH:D008228	1261
1035	Lymphoma, Non-Hodgkin	MESH:D008228	1261
467	Lymphoma, Non-Hodgkin	MESH:D008228	1261
860	Lymphoma, Non-Hodgkin	MESH:D008228	1261
183	Lymphoma, Non-Hodgkin	MESH:D008228	1261
4148	Lymphoma, Non-Hodgkin	MESH:D008228	1261
1071	Lymphoma, Non-Hodgkin	MESH:D008228	1261
833	Lymphoma, Non-Hodgkin	MESH:D008228	1261
534	Lymphoma, Non-Hodgkin	MESH:D008228	1261
83	Lymphoma, Primary Effusion	MESH:D054685	1262
1044	Lymphoma, T-Cell	MESH:D016399	1263
5138	Lymphoma, T-Cell	MESH:D016399	1263
941	Lymphoma, T-Cell	MESH:D016399	1263
425	Lymphoma, T-Cell	MESH:D016399	1263
860	Lymphoma, T-Cell	MESH:D016399	1263
330	Lymphoma, T-Cell	MESH:D016399	1263
3821	Lymphoma, T-Cell	MESH:D016399	1263
10112	Lymphoma, T-Cell	MESH:D016399	1263
653	Lymphoma, T-Cell	MESH:D016399	1263
880	Lymphoma, T-Cell	MESH:D016399	1263
1136	Lymphoma, T-Cell	MESH:D016399	1263
7900	Lymphoma, T-Cell	MESH:D016399	1263
912	Lymphoma, T-Cell	MESH:D016399	1263
447	Lymphoma, T-Cell	MESH:D016399	1263
869	Lymphoma, T-Cell	MESH:D016399	1263
415	Lymphoma, T-Cell	MESH:D016399	1263
519	Lymphoma, T-Cell	MESH:D016399	1263
4792	Lymphoma, T-Cell	MESH:D016399	1263
2268	Lymphoma, T-Cell, Cutaneous	MESH:D016410	1264
4789	Lymphoma, T-Cell, Cutaneous	MESH:D016410	1264
136	Lymphoma, T-Cell, Cutaneous	MESH:D016410	1264
684	Lymphoma, T-Cell, Cutaneous	MESH:D016410	1264
447	Lymphoma, T-Cell, Cutaneous	MESH:D016410	1264
1036	Lymphoma, T-Cell, Cutaneous	MESH:D016410	1264
437	Lymphoma, T-Cell, Cutaneous	MESH:D016410	1264
200	Lymphoma, T-Cell, Cutaneous	MESH:D016410	1264
1071	Lymphoma, T-Cell, Peripheral	MESH:D016411	1265
1100	Lymphoma, T-Cell, Peripheral	MESH:D016411	1265
4507	Lymphoma, T-Cell, Peripheral	MESH:D016411	1265
7826	Lymphopenia	MESH:D008231	1266
712	Lymphopenia	MESH:D008231	1266
7559	Lymphopenia	MESH:D008231	1266
740	Lymphopenia	MESH:D008231	1266
1071	Lymphoproliferative Disorders	MESH:D008232	1267
447	Lymphoproliferative Disorders	MESH:D008232	1267
7246	Lymphoproliferative Disorders	MESH:D008232	1267
334	Lymphoproliferative Disorders	MESH:D008232	1267
1100	MELAS Syndrome	MESH:D017241	1268
96	MPTP Poisoning	MESH:D020267	1269
79	MPTP Poisoning	MESH:D020267	1269
504	Macular Edema	MESH:D008269	1270
10026	Magnesium Deficiency	MESH:D008275	1271
537	Magnesium Deficiency	MESH:D008275	1271
301	Magnesium Deficiency	MESH:D008275	1271
866	Malabsorption Syndromes	MESH:D008286	1272
497	Malaria	MESH:D008288	1273
366	Malaria	MESH:D008288	1273
323	Malaria	MESH:D008288	1273
955	Malaria	MESH:D008288	1273
144	Malaria	MESH:D008288	1273
1401	Malaria	MESH:D008288	1273
148	Malaria	MESH:D008288	1273
639	Malaria	MESH:D008288	1273
5041	Malaria	MESH:D008288	1273
607	Malaria	MESH:D008288	1273
9103	Malaria	MESH:D008288	1273
5052	Malaria	MESH:D008288	1273
984	Malaria	MESH:D008288	1273
492	Malaria	MESH:D008288	1273
1085	Malaria	MESH:D008288	1273
347	Malaria	MESH:D008288	1273
521	Malaria	MESH:D008288	1273
357	Malaria	MESH:D008288	1273
998	Malaria	MESH:D008288	1273
9737	Malaria	MESH:D008288	1273
250	Malaria	MESH:D008288	1273
421	Malaria	MESH:D008288	1273
236	Malaria	MESH:D008288	1273
796	Malaria	MESH:D008288	1273
784	Malaria	MESH:D008288	1273
100	Malaria	MESH:D008288	1273
357	Malaria, Cerebral	MESH:D016779	1274
250	Malaria, Cerebral	MESH:D016779	1274
534	Malaria, Falciparum	MESH:D016778	1275
3425	Malaria, Falciparum	MESH:D016778	1275
1105	Malaria, Falciparum	MESH:D016778	1275
357	Malaria, Falciparum	MESH:D016778	1275
1049	Malaria, Falciparum	MESH:D016778	1275
929	Malaria, Falciparum	MESH:D016778	1275
942	Malaria, Falciparum	MESH:D016778	1275
8437	Malaria, Falciparum	MESH:D016778	1275
784	Malaria, Falciparum	MESH:D016778	1275
151	Malaria, Falciparum	MESH:D016778	1275
998	Malaria, Falciparum	MESH:D016778	1275
562	Malaria, Falciparum	MESH:D016778	1275
1148	Malaria, Falciparum	MESH:D016778	1275
1057	Malaria, Falciparum	MESH:D016778	1275
492	Malaria, Falciparum	MESH:D016778	1275
250	Malaria, Falciparum	MESH:D016778	1275
157	Malaria, Falciparum	MESH:D016778	1275
1085	Malaria, Falciparum	MESH:D016778	1275
984	Malaria, Falciparum	MESH:D016778	1275
497	Malaria, Falciparum	MESH:D016778	1275
54	Malaria, Falciparum	MESH:D016778	1275
100	Malaria, Falciparum	MESH:D016778	1275
4524	Malaria, Falciparum	MESH:D016778	1275
144	Malaria, Falciparum	MESH:D016778	1275
955	Malaria, Vivax	MESH:D016780	1276
492	Malaria, Vivax	MESH:D016780	1276
9103	Malaria, Vivax	MESH:D016780	1276
250	Malaria, Vivax	MESH:D016780	1276
7263	Male Germ Cell Tumor	MESH:C564777	1277
588	Male Urogenital Diseases	MESH:D052801	1278
933	Malformations of Cortical Development	MESH:D054220	1279
948	Malformations of Cortical Development	MESH:D054220	1279
9	Malignant Carcinoid Syndrome	MESH:D008303	1280
233	Malignant Carcinoid Syndrome	MESH:D008303	1280
1086	Malignant Hyperthermia	MESH:D008305	1281
1048	Malignant mesenchymal tumor	MESH:C535700	1282
96	Mammary Neoplasms, Animal	MESH:D015674	1283
1126	Mammary Neoplasms, Animal	MESH:D015674	1283
869	Mammary Neoplasms, Animal	MESH:D015674	1283
558	Mammary Neoplasms, Animal	MESH:D015674	1283
200	Mammary Neoplasms, Animal	MESH:D015674	1283
3859	Mammary Neoplasms, Animal	MESH:D015674	1283
10505	Mammary Neoplasms, Animal	MESH:D015674	1283
1095	Mammary Neoplasms, Experimental	MESH:D008325	1284
2370	Mammary Neoplasms, Experimental	MESH:D008325	1284
7818	Mammary Neoplasms, Experimental	MESH:D008325	1284
700	Mammary Neoplasms, Experimental	MESH:D008325	1284
869	Mammary Neoplasms, Experimental	MESH:D008325	1284
6863	Mammary Neoplasms, Experimental	MESH:D008325	1284
7592	Mammary Neoplasms, Experimental	MESH:D008325	1284
1239	Mammary Neoplasms, Experimental	MESH:D008325	1284
933	Mammary Neoplasms, Experimental	MESH:D008325	1284
712	Mammary Neoplasms, Experimental	MESH:D008325	1284
8064	Mammary Neoplasms, Experimental	MESH:D008325	1284
9943	Mammary Neoplasms, Experimental	MESH:D008325	1284
92	Mammary Neoplasms, Experimental	MESH:D008325	1284
9799	Mammary Neoplasms, Experimental	MESH:D008325	1284
301	Mammary Neoplasms, Experimental	MESH:D008325	1284
2268	Mammary Neoplasms, Experimental	MESH:D008325	1284
7937	Mammary Neoplasms, Experimental	MESH:D008325	1284
635	Mammary Neoplasms, Experimental	MESH:D008325	1284
7371	Mammary Neoplasms, Experimental	MESH:D008325	1284
9739	Mammary Neoplasms, Experimental	MESH:D008325	1284
4828	Mammary Neoplasms, Experimental	MESH:D008325	1284
371	Mammary Neoplasms, Experimental	MESH:D008325	1284
121	Mammary Neoplasms, Experimental	MESH:D008325	1284
1715	Mammary Neoplasms, Experimental	MESH:D008325	1284
6669	Mammary Neoplasms, Experimental	MESH:D008325	1284
804	Mammary Neoplasms, Experimental	MESH:D008325	1284
1490	Mammary Neoplasms, Experimental	MESH:D008325	1284
8749	Mammary Neoplasms, Experimental	MESH:D008325	1284
508	Mammary Neoplasms, Experimental	MESH:D008325	1284
653	Mammary Neoplasms, Experimental	MESH:D008325	1284
4836	Mammary Neoplasms, Experimental	MESH:D008325	1284
1433	Mammary Neoplasms, Experimental	MESH:D008325	1284
4587	Mammary Neoplasms, Experimental	MESH:D008325	1284
289	Mammary Neoplasms, Experimental	MESH:D008325	1284
200	Mammary Neoplasms, Experimental	MESH:D008325	1284
4223	Mammary Neoplasms, Experimental	MESH:D008325	1284
64	Mammary Neoplasms, Experimental	MESH:D008325	1284
558	Mammary Neoplasms, Experimental	MESH:D008325	1284
4479	Mammary Neoplasms, Experimental	MESH:D008325	1284
4522	Mammary Neoplasms, Experimental	MESH:D008325	1284
601	Mammary Neoplasms, Experimental	MESH:D008325	1284
286	Mammary Neoplasms, Experimental	MESH:D008325	1284
210	Mammary Neoplasms, Experimental	MESH:D008325	1284
7128	Mammary Neoplasms, Experimental	MESH:D008325	1284
8070	Mammary Neoplasms, Experimental	MESH:D008325	1284
8430	Mammary Neoplasms, Experimental	MESH:D008325	1284
96	Mammary Neoplasms, Experimental	MESH:D008325	1284
4490	Mammary Neoplasms, Experimental	MESH:D008325	1284
8438	Mammary Neoplasms, Experimental	MESH:D008325	1284
1078	Mammary Neoplasms, Experimental	MESH:D008325	1284
415	Mammary Neoplasms, Experimental	MESH:D008325	1284
3859	Mammary Neoplasms, Experimental	MESH:D008325	1284
3821	Mammary Neoplasms, Experimental	MESH:D008325	1284
977	Mammary Neoplasms, Experimental	MESH:D008325	1284
919	Mammary Neoplasms, Experimental	MESH:D008325	1284
4259	Mammary Neoplasms, Experimental	MESH:D008325	1284
558	Manganese Poisoning	MESH:D020149	1285
1101	Manganese Poisoning	MESH:D020149	1285
620	Manganese Poisoning	MESH:D020149	1285
227	Marfan Syndrome	MESH:D008382	1286
148	Marfan Syndrome	MESH:D008382	1286
561	Marfan Syndrome	MESH:D008382	1286
9065	Massive Hepatic Necrosis	MESH:D047508	1287
4742	Massive Hepatic Necrosis	MESH:D047508	1287
286	Mastitis	MESH:D008413	1288
229	Mastocytosis, Cutaneous	MESH:D034701	1289
820	Mastocytosis, Systemic	MESH:D034721	1290
390	Mastocytosis, Systemic	MESH:D034721	1290
286	Mastodynia	MESH:D059373	1291
869	Maxillary Sinus Neoplasms	MESH:D008444	1292
54	Maxillofacial Abnormalities	MESH:D019767	1293
1100	Meconium Aspiration Syndrome	MESH:D008471	1294
4967	Meconium Aspiration Syndrome	MESH:D008471	1294
324	Meconium Aspiration Syndrome	MESH:D008471	1294
98	Meconium Aspiration Syndrome	MESH:D008471	1294
830	Mediastinitis	MESH:D008480	1295
4148	Medulloblastoma	MESH:D008527	1296
8943	Medulloblastoma	MESH:D008527	1296
83	Medulloblastoma	MESH:D008527	1296
2268	Medulloblastoma	MESH:D008527	1296
1036	Medulloblastoma	MESH:D008527	1296
860	Medulloblastoma	MESH:D008527	1296
415	Medulloblastoma	MESH:D008527	1296
1035	Medulloblastoma	MESH:D008527	1296
730	Medulloblastoma	MESH:D008527	1296
635	Medulloblastoma	MESH:D008527	1296
653	Medulloblastoma	MESH:D008527	1296
880	Medulloblastoma	MESH:D008527	1296
425	Medulloblastoma	MESH:D008527	1296
447	Medulloblastoma	MESH:D008527	1296
912	Medulloblastoma	MESH:D008527	1296
156	Medulloblastoma	MESH:D008527	1296
534	Medulloblastoma	MESH:D008527	1296
288	Medulloblastoma	MESH:D008527	1296
688	Meige Syndrome	MESH:D008538	1297
4411	Meige Syndrome	MESH:D008538	1297
936	Meige Syndrome	MESH:D008538	1297
1073	Melanoma	MESH:D008545	1298
7582	Melanoma	MESH:D008545	1298
454	Melanoma	MESH:D008545	1298
911	Melanoma	MESH:D008545	1298
316	Melanoma	MESH:D008545	1298
7275	Melanoma	MESH:D008545	1298
234	Melanoma	MESH:D008545	1298
558	Melanoma	MESH:D008545	1298
736	Melanoma	MESH:D008545	1298
905	Melanoma	MESH:D008545	1298
730	Melanoma	MESH:D008545	1298
115	Melanoma	MESH:D008545	1298
1649	Melanoma	MESH:D008545	1298
728	Melanoma	MESH:D008545	1298
6061	Melanoma	MESH:D008545	1298
725	Melanoma	MESH:D008545	1298
901	Melanoma	MESH:D008545	1298
635	Melanoma	MESH:D008545	1298
288	Melanoma	MESH:D008545	1298
4586	Melanoma	MESH:D008545	1298
202	Melanoma	MESH:D008545	1298
4522	Melanoma	MESH:D008545	1298
1780	Melanoma	MESH:D008545	1298
253	Melanoma	MESH:D008545	1298
7915	Melanoma	MESH:D008545	1298
7778	Melanoma	MESH:D008545	1298
176	Melanoma	MESH:D008545	1298
9873	Melanoma	MESH:D008545	1298
7569	Melanoma	MESH:D008545	1298
489	Melanoma	MESH:D008545	1298
415	Melanoma	MESH:D008545	1298
1114	Melanoma	MESH:D008545	1298
8805	Melanoma	MESH:D008545	1298
2750	Melanoma	MESH:D008545	1298
1126	Melanoma	MESH:D008545	1298
803	Melanoma	MESH:D008545	1298
521	Melanoma	MESH:D008545	1298
5419	Melanoma	MESH:D008545	1298
4857	Melanoma	MESH:D008545	1298
5547	Melanoma	MESH:D008545	1298
8035	Melanoma	MESH:D008545	1298
869	Melanoma	MESH:D008545	1298
951	Melanoma	MESH:D008545	1298
8573	Melanoma	MESH:D008545	1298
183	Melanoma	MESH:D008545	1298
61	Melanoma	MESH:D008545	1298
912	Melanoma	MESH:D008545	1298
8389	Melanoma	MESH:D008545	1298
156	Melanoma	MESH:D008545	1298
5048	Melanoma	MESH:D008545	1298
943	Melanoma	MESH:D008545	1298
754	Melanoma	MESH:D008545	1298
7109	Melanoma	MESH:D008545	1298
5667	Melanoma	MESH:D008545	1298
7131	Melanoma	MESH:D008545	1298
7132	Melanoma	MESH:D008545	1298
348	Melanoma	MESH:D008545	1298
700	Melanoma	MESH:D008545	1298
8736	Melanoma	MESH:D008545	1298
968	Melanoma	MESH:D008545	1298
160	Melanoma	MESH:D008545	1298
1677	Melanoma	MESH:D008545	1298
8880	Melanoma	MESH:D008545	1298
218	Melanoma	MESH:D008545	1298
54	Melanoma	MESH:D008545	1298
9956	Melanoma	MESH:D008545	1298
8274	Melanoma	MESH:D008545	1298
3717	Melanoma	MESH:D008545	1298
9	Melanoma	MESH:D008545	1298
3681	Melanoma	MESH:D008545	1298
4498	Melanoma	MESH:D008545	1298
1384	Melanoma	MESH:D008545	1298
1480	Melanoma	MESH:D008545	1298
334	Melanoma	MESH:D008545	1298
443	Melanoma	MESH:D008545	1298
65	Melanoma	MESH:D008545	1298
1095	Melanoma	MESH:D008545	1298
843	Melanoma	MESH:D008545	1298
855	Melanoma	MESH:D008545	1298
209	Melanoma	MESH:D008545	1298
8201	Melanoma	MESH:D008545	1298
9528	Melanoma	MESH:D008545	1298
920	Melanoma	MESH:D008545	1298
4687	Melanoma	MESH:D008545	1298
7900	Melanoma	MESH:D008545	1298
558	Melanoma, Amelanotic	MESH:D018328	1299
425	Melanoma, Amelanotic	MESH:D018328	1299
9049	Melanoma, Amelanotic	MESH:D018328	1299
728	Melanoma, Amelanotic	MESH:D018328	1299
7630	Melanoma, Cutaneous Malignant	MESH:C562393	1300
121	Melanoma, Experimental	MESH:D008546	1301
428	Melanoma, Experimental	MESH:D008546	1301
3072	Melanoma, Experimental	MESH:D008546	1301
8361	Melanoma, Experimental	MESH:D008546	1301
912	Melanoma, Experimental	MESH:D008546	1301
9955	Melanoma, Experimental	MESH:D008546	1301
1095	Melanoma, Experimental	MESH:D008546	1301
415	Melanoma, Experimental	MESH:D008546	1301
561	Melanoma, Experimental	MESH:D008546	1301
47	Melanoma, Experimental	MESH:D008546	1301
1036	Melanoma, Experimental	MESH:D008546	1301
100	Melanoma, Experimental	MESH:D008546	1301
209	Melanoma, Experimental	MESH:D008546	1301
754	Melanoma, Experimental	MESH:D008546	1301
7592	Melanosis	MESH:D008548	1302
7547	Melanosis	MESH:D008548	1302
432	Melanosis	MESH:D008548	1302
390	Melena	MESH:D008551	1303
514	Memory Disorders	MESH:D008569	1304
4588	Memory Disorders	MESH:D008569	1304
508	Memory Disorders	MESH:D008569	1304
9976	Memory Disorders	MESH:D008569	1304
9490	Memory Disorders	MESH:D008569	1304
1490	Memory Disorders	MESH:D008569	1304
390	Memory Disorders	MESH:D008569	1304
1649	Memory Disorders	MESH:D008569	1304
79	Memory Disorders	MESH:D008569	1304
4382	Memory Disorders	MESH:D008569	1304
223	Memory Disorders	MESH:D008569	1304
389	Memory Disorders	MESH:D008569	1304
2268	Memory Disorders	MESH:D008569	1304
1660	Memory Disorders	MESH:D008569	1304
8416	Memory Disorders	MESH:D008569	1304
72	Memory Disorders	MESH:D008569	1304
1132	Memory Disorders	MESH:D008569	1304
4408	Memory Disorders	MESH:D008569	1304
4430	Memory Disorders	MESH:D008569	1304
780	Memory Disorders	MESH:D008569	1304
8220	Memory Disorders	MESH:D008569	1304
561	Memory Disorders	MESH:D008569	1304
4311	Memory Disorders	MESH:D008569	1304
4633	Memory Disorders	MESH:D008569	1304
7640	Memory Disorders	MESH:D008569	1304
226	Memory Disorders	MESH:D008569	1304
4174	Memory Disorders	MESH:D008569	1304
1677	Memory Disorders	MESH:D008569	1304
720	Memory Disorders	MESH:D008569	1304
1868	Memory Disorders	MESH:D008569	1304
10505	Memory Disorders	MESH:D008569	1304
6061	Memory Disorders	MESH:D008569	1304
167	Memory Disorders	MESH:D008569	1304
404	Memory Disorders	MESH:D008569	1304
96	Memory Disorders	MESH:D008569	1304
953	Memory Disorders	MESH:D008569	1304
1003	Memory Disorders	MESH:D008569	1304
1715	Memory Disorders	MESH:D008569	1304
698	Memory Disorders	MESH:D008569	1304
7783	Memory Disorders	MESH:D008569	1304
154	Memory Disorders	MESH:D008569	1304
9136	Memory Disorders	MESH:D008569	1304
1433	Memory Disorders	MESH:D008569	1304
361	Memory Disorders	MESH:D008569	1304
7593	Memory Disorders	MESH:D008569	1304
3214	Memory Disorders	MESH:D008569	1304
7900	Memory Disorders	MESH:D008569	1304
28	Memory Disorders	MESH:D008569	1304
5113	Memory Disorders	MESH:D008569	1304
566	Memory Disorders	MESH:D008569	1304
4586	Memory Disorders	MESH:D008569	1304
489	Memory Disorders	MESH:D008569	1304
4603	Memory Disorders	MESH:D008569	1304
4505	Memory Disorders	MESH:D008569	1304
6087	Memory Disorders	MESH:D008569	1304
77	Memory Disorders	MESH:D008569	1304
557	Memory Disorders	MESH:D008569	1304
517	Memory Disorders	MESH:D008569	1304
7592	Memory Disorders	MESH:D008569	1304
4231	Memory Disorders	MESH:D008569	1304
3821	Memory Disorders	MESH:D008569	1304
7963	Memory Disorders	MESH:D008569	1304
627	Memory Disorders	MESH:D008569	1304
19	Memory Disorders	MESH:D008569	1304
1188	Memory Disorders	MESH:D008569	1304
999	Memory Disorders	MESH:D008569	1304
273	Memory Disorders	MESH:D008569	1304
933	Memory Disorders	MESH:D008569	1304
9822	Memory Disorders	MESH:D008569	1304
301	Memory Disorders	MESH:D008569	1304
477	Memory Disorders	MESH:D008569	1304
820	Memory Disorders	MESH:D008569	1304
7252	Memory Disorders	MESH:D008569	1304
10022	Memory Disorders	MESH:D008569	1304
843	Memory Disorders	MESH:D008569	1304
862	Memory Disorders	MESH:D008569	1304
5091	Memory Disorders	MESH:D008569	1304
913	Memory Disorders	MESH:D008569	1304
811	Memory Disorders	MESH:D008569	1304
121	Memory Disorders	MESH:D008569	1304
7080	Memory Disorders	MESH:D008569	1304
919	Memory Disorders	MESH:D008569	1304
1101	Memory Disorders	MESH:D008569	1304
1088	Memory Disorders	MESH:D008569	1304
854	Memory Disorders	MESH:D008569	1304
7408	Memory Disorders	MESH:D008569	1304
7379	Memory Disorders	MESH:D008569	1304
822	Memory Disorders	MESH:D008569	1304
908	Memory Disorders	MESH:D008569	1304
9893	Memory Disorders	MESH:D008569	1304
883	Memory Disorders	MESH:D008569	1304
5095	Memory Disorders	MESH:D008569	1304
884	Memory Disorders	MESH:D008569	1304
676	Meniere Disease	MESH:D008575	1305
5042	Meniere Disease	MESH:D008575	1305
